State seed;126;Test seed;0
Test_Count;Random100;Consecutive 0-99
0;-nan;-nan
28300;0.05;0.0504476
28310;0.0500177;0.0504533
28320;0.0500353;0.050459
28330;0.0500412;0.0504648
28340;0.0500353;0.0504587
28350;0.0500529;0.050488
28360;0.0500588;0.0504819
28370;0.0500411;0.0504994
28380;0.0500352;0.0504933
28390;0.0500294;0.0505107
28400;0.0500469;0.0505047
28410;0.0500645;0.0505338
28420;0.0500586;0.0505161
28430;0.0501114;0.05051
28440;0.0500938;0.050504
28450;0.0500762;0.0504979
28460;0.050082;0.0504919
28470;0.0500761;0.0504859
28480;0.0500702;0.0504682
28490;0.0500527;0.0504505
28500;0.0500468;0.0504327
28510;0.0500409;0.0504268
28520;0.0500234;0.0504208
28530;0.0500058;0.0504148
28540;0.0500234;0.0504555
28550;0.0500292;0.0504612
28560;0.050035;0.0504669
28570;0.0500408;0.0504609
28580;0.0500233;0.0504899
28590;0.0500175;0.0504722
28600;0.050035;0.0504662
28610;0.0500524;0.0504719
28620;0.0500699;0.0505008
28630;0.0500524;0.0505065
28640;0.0500349;0.0505005
28650;0.0500407;0.0505177
28660;0.0500465;0.050535
28670;0.0500291;0.0505406
28680;0.0500116;0.0505346
28690;0.050029;0.0505403
28700;0.0500581;0.0505459
28710;0.0500755;0.0505283
28720;0.0500696;0.0505107
28730;0.0500638;0.0504931
28740;0.0500696;0.0504987
28750;0.0500754;0.0504928
28760;0.0500811;0.0504868
28770;0.0500869;0.0504692
28780;0.0500927;0.0504749
28790;0.05011;0.0504573
28800;0.0501157;0.0504514
28810;0.0501331;0.0504454
28820;0.0501504;0.0504511
28830;0.0501561;0.0504451
28840;0.0501734;0.0504392
28850;0.050156;0.0504333
28860;0.0501386;0.0504158
28870;0.0501443;0.050433
28880;0.0501385;0.0504501
28890;0.0501212;0.0504442
28900;0.0501499;0.0504383
28910;0.0501441;0.0504324
28920;0.0501383;0.0504149
28930;0.050121;0.0504436
28940;0.0501037;0.0504377
28950;0.0500864;0.0504318
28960;0.0500806;0.0504144
28970;0.0500863;0.050443
28980;0.050069;0.0504371
28990;0.0500632;0.0504427
29000;0.050046;0.0504368
29010;0.0500632;0.0504309
29020;0.0500574;0.050448
29030;0.0500861;0.0504421
29040;0.0500689;0.0504362
29050;0.0500631;0.0504418
29060;0.0500803;0.0504359
29070;0.0501089;0.05043
29080;0.0501261;0.0504241
29090;0.0501203;0.0504068
29100;0.0501031;0.0504124
29110;0.0501317;0.0504065
29120;0.0501374;0.0504006
29130;0.050143;0.0504062
29140;0.0501373;0.0504232
29150;0.0501315;0.0504288
29160;0.0501486;0.0504115
29170;0.0501314;0.0504057
29180;0.0501257;0.0503998
29190;0.0501313;0.0503826
29200;0.050137;0.0503653
29210;0.0501426;0.0503595
29220;0.0501255;0.0503536
29230;0.0501197;0.0503364
29240;0.0501368;0.0503192
29250;0.0501311;0.0503362
29260;0.0501367;0.0503532
29270;0.0501196;0.0503815
29280;0.0501138;0.0503643
29290;0.0501081;0.0503471
29300;0.0501024;0.0503527
29310;0.0500853;0.0503582
29320;0.0500909;0.0503638
29330;0.0500852;0.0503694
29340;0.0500909;0.0503636
29350;0.0501079;0.0503464
29360;0.0501022;0.0503292
29370;0.0500965;0.0503348
29380;0.0500908;0.0503404
29390;0.0500851;0.0503232
29400;0.050068;0.0503175
29410;0.050085;0.050391
29420;0.050068;0.0504419
29430;0.0500623;0.0504247
29440;0.0500793;0.0504416
29450;0.0500736;0.0504471
29460;0.0500905;0.0504413
29470;0.0500961;0.0504581
29480;0.0500905;0.0504975
29490;0.0501074;0.050503
29500;0.0501469;0.0504972
29510;0.0501299;0.0504801
29520;0.0501355;0.050463
29530;0.0501411;0.0504572
29540;0.0501467;0.0504514
29550;0.050141;0.0504681
29560;0.0501579;0.0504623
29570;0.0501522;0.0504678
29580;0.0501352;0.050462
29590;0.0501295;0.050445
29600;0.0501351;0.0504279
29610;0.0501407;0.0504672
29620;0.050135;0.0504501
29630;0.0501519;0.0504444
29640;0.0501574;0.0504498
29650;0.0501743;0.0504441
29660;0.0501686;0.0504383
29670;0.0501966;0.0504213
29680;0.0502022;0.0504043
29690;0.0502077;0.0504098
29700;0.050202;0.0504153
29710;0.0501851;0.0504095
29720;0.0501795;0.0504262
29730;0.050185;0.0504204
29740;0.0501793;0.0504147
29750;0.0501849;0.050409
29760;0.0502016;0.0504368
29770;0.0501847;0.0504311
29780;0.0501679;0.0504701
29790;0.0501622;0.0504644
29800;0.050179;0.0504474
29810;0.0501733;0.0504305
29820;0.0501788;0.0504248
29830;0.0501956;0.050419
29840;0.0502011;0.0504133
29850;0.0501954;0.0504076
29860;0.0501786;0.050413
29870;0.0502065;0.0504185
29880;0.050212;0.0504128
29890;0.0502063;0.0504182
29900;0.0502007;0.0504013
29910;0.0501839;0.0503956
29920;0.0501671;0.0504011
29930;0.0501615;0.0503842
29940;0.050167;0.0503674
29950;0.0501503;0.0503728
29960;0.0501558;0.0503672
29970;0.0501501;0.0503615
29980;0.0501445;0.0503558
29990;0.0501389;0.0503723
30000;0.0501778;0.0503889
30010;0.0501722;0.0503832
30020;0.0501777;0.0503997
30030;0.0501832;0.0503829
30040;0.0501664;0.0503773
30050;0.0501719;0.0503716
30060;0.0501774;0.0504103
30070;0.0501607;0.0504157
30080;0.0501441;0.05041
30090;0.0501385;0.0504154
30100;0.0501218;0.0503987
30110;0.0501273;0.0504041
30120;0.0501217;0.0503984
30130;0.0501272;0.0504149
30140;0.0501217;0.0504092
30150;0.0501161;0.0504146
30160;0.0500995;0.0503979
30170;0.0500829;0.0504033
30180;0.0500773;0.0503866
30190;0.0500607;0.050392
30200;0.0500441;0.0503974
30210;0.0500386;0.0503807
30220;0.0500331;0.050375
30230;0.0500276;0.0503694
30240;0.0500221;0.0503748
30250;0.0500165;0.0503912
30260;0.050011;0.0503855
30270;0.0500275;0.0503799
30280;0.050011;0.0503743
30290;0.0500055;0.0503577
30300;0.050011;0.050374
30310;0.0500055;0.0503794
30320;0.050022;0.0504068
30330;0.0500165;0.0504011
30340;0.05;0.0503955
30350;0.0500165;0.0504009
30360;0.050011;0.0504062
30370;0.0500165;0.0504006
30380;0.05;0.050395
30390;0.0499945;0.0504113
30400;0.049989;0.0503947
30410;0.0499836;0.0503891
30420;0.0499781;0.0503726
30430;0.0499945;0.0503779
30440;0.05;0.0503942
30450;0.0499945;0.0504105
30460;0.0499891;0.0504268
30470;0.0499836;0.0504102
30480;0.0499781;0.0504265
30490;0.0499617;0.0504318
30500;0.0499891;0.0504262
30510;0.0499836;0.0504206
30520;0.05;0.0504259
30530;0.0499836;0.0504422
30540;0.0499891;0.0504366
30550;0.0499727;0.0504201
30560;0.0499673;0.0504472
30570;0.0499509;0.0504634
30580;0.0499346;0.0504687
30590;0.0499292;0.0504849
30600;0.0499129;0.0504684
30610;0.049951;0.0504737
30620;0.0499456;0.0505008
30630;0.0499401;0.0504952
30640;0.0499347;0.0504787
30650;0.0499511;0.0504731
30660;0.0499456;0.0504566
30670;0.0499511;0.0504728
30680;0.0499783;0.0504672
30690;0.0499946;0.050505
30700;0.0499891;0.0504995
30710;0.0499946;0.0504939
30720;0.0500109;0.0504883
30730;0.0500054;0.0504935
30740;0.05;0.0504988
30750;0.0499837;0.0504932
30760;0.0499892;0.0504985
30770;0.0499946;0.0505037
30780;0.0500108;0.0505198
30790;0.0500162;0.0505251
30800;0.0500325;0.0505087
30810;0.0500162;0.0505031
30820;0.0500324;0.0504975
30830;0.0500378;0.0504919
30840;0.0500324;0.0504756
30850;0.050027;0.0505024
30860;0.0500216;0.0505077
30870;0.0500054;0.0504913
30880;0.0500108;0.0504965
30890;0.0499946;0.050491
30900;0.0499892;0.0504854
30910;0.0500162;0.0504799
30920;0.0500323;0.0504959
30930;0.0500269;0.0505119
30940;0.0500216;0.0505279
30950;0.0500054;0.0505547
30960;0.05;0.0505706
30970;0.0500054;0.0505543
30980;0.0499892;0.0505487
30990;0.0499839;0.0505539
31000;0.0499785;0.0505484
31010;0.0499731;0.0505536
31020;0.0499785;0.0505373
31030;0.0499731;0.0505532
31040;0.0499785;0.0505584
31050;0.0499839;0.0505636
31060;0.0499893;0.0505581
31070;0.0499839;0.0505418
31080;0.0499893;0.0505363
31090;0.0499732;0.05052
31100;0.0499893;0.0505252
31110;0.0499732;0.0505089
31120;0.0499572;0.0505248
31130;0.0499518;0.0505407
31140;0.0499465;0.0505245
31150;0.0499411;0.050519
31160;0.0499251;0.0505242
31170;0.0499091;0.0505187
31180;0.0498931;0.0505345
31190;0.0498985;0.050529
31200;0.0498932;0.0505235
31210;0.0499092;0.0505073
31220;0.0499039;0.0505125
31230;0.0498879;0.0504963
31240;0.0498826;0.0504801
31250;0.0498773;0.0504853
31260;0.0498827;0.0504905
31270;0.0498881;0.050485
31280;0.0498721;0.0504689
31290;0.0498562;0.0504634
31300;0.0498403;0.0504899
31310;0.049835;0.0504844
31320;0.0498404;0.0504683
31330;0.0498351;0.0504841
31340;0.0498405;0.0504893
31350;0.0498352;0.050505
31360;0.0498299;0.0504996
31370;0.0498353;0.0504941
31380;0.0498407;0.0504886
31390;0.0498248;0.050515
31400;0.0498195;0.0505096
31410;0.0498143;0.0505253
31420;0.0498196;0.0505304
31430;0.0498144;0.0505356
31440;0.0498198;0.0505195
31450;0.0498039;0.050514
31460;0.0498093;0.0505086
31470;0.0497935;0.0505243
31480;0.0497882;0.0505294
31490;0.0498042;0.050524
31500;0.0498095;0.0505079
31510;0.0498255;0.0505025
31520;0.0498202;0.0504865
31530;0.0498256;0.0504705
31540;0.0498098;0.050465
31550;0.0498045;0.0504596
31560;0.0497993;0.0504542
31570;0.0497941;0.0504487
31580;0.0497889;0.0504433
31590;0.0497942;0.0504485
31600;0.0498101;0.0504536
31610;0.0497944;0.0504482
31620;0.0497786;0.0504428
31630;0.0497945;0.0504479
31640;0.0497998;0.050453
31650;0.0498052;0.0504371
31660;0.0498315;0.0504211
31670;0.0498474;0.0504052
31680;0.0498632;0.0503893
31690;0.0498685;0.0503734
31700;0.0498843;0.0503785
31710;0.0498791;0.0503627
31720;0.0498634;0.0503573
31730;0.0498897;0.0503624
31740;0.049895;0.0503466
31750;0.0498898;0.0503517
31760;0.0498846;0.0503673
31770;0.0499108;0.050362
31780;0.0499056;0.0503461
31790;0.0498899;0.0503513
31800;0.0499057;0.0503354
31810;0.04989;0.0503301
31820;0.0499057;0.0503352
31830;0.0499215;0.0503299
31840;0.0499477;0.0503245
31850;0.0499424;0.0503401
31860;0.0499268;0.0503243
31870;0.049932;0.0503399
31880;0.0499373;0.0503555
31890;0.0499216;0.0503397
31900;0.0499164;0.0503448
31910;0.0499112;0.0503395
31920;0.0499269;0.0503446
31930;0.0499426;0.0503288
31940;0.0499687;0.050334
31950;0.0499635;0.0503182
31960;0.0499687;0.0503338
31970;0.0499948;0.050318
31980;0.0499896;0.0503127
31990;0.0499844;0.0503074
32000;0.05;0.0502917
32010;0.0500156;0.0503072
32020;0.0500312;0.0503019
32030;0.0500468;0.0502966
32040;0.0500416;0.0503121
32050;0.0500364;0.0503068
32060;0.0500208;0.0502911
32070;0.0500052;0.0502962
32080;0.0500208;0.0502909
32090;0.0500571;0.0502857
32100;0.0500519;0.05027
32110;0.0500571;0.0502543
32120;0.0500726;0.0502387
32130;0.0500674;0.0502334
32140;0.0500726;0.0502282
32150;0.0500778;0.0502125
32160;0.0500622;0.0502073
32170;0.050057;0.0502124
32180;0.0500621;0.0502072
32190;0.0500466;0.0502226
32200;0.0500621;0.0502484
32210;0.0500776;0.0502432
32220;0.0500724;0.0502379
32230;0.0500569;0.050243
32240;0.0500414;0.0502275
32250;0.0500362;0.0502429
32260;0.0500517;0.050248
32270;0.0500775;0.0502324
32280;0.0500723;0.0502272
32290;0.0500877;0.0502219
32300;0.0501032;0.0502167
32310;0.0501083;0.0502218
32320;0.0501031;0.0502166
32330;0.0501083;0.0502114
32340;0.0500928;0.0502165
32350;0.0500876;0.0502112
32360;0.0500824;0.0502266
32370;0.0500669;0.050242
32380;0.0500515;0.0502265
32390;0.0500463;0.0502418
32400;0.050072;0.0502366
32410;0.0500669;0.0502417
32420;0.0500617;0.0502468
32430;0.0500565;0.0502518
32440;0.0500617;0.0502466
32450;0.0500668;0.0502619
32460;0.0500719;0.0502567
32470;0.0500667;0.0502618
32480;0.0500924;0.0502566
32490;0.0501077;0.0502514
32500;0.0501333;0.0502667
32510;0.0501384;0.0502615
32520;0.0501435;0.0502563
32530;0.0501588;0.0502408
32540;0.0501639;0.0502254
32550;0.0501485;0.0502304
32560;0.0501433;0.0502252
32570;0.0501484;0.05022
32580;0.050133;0.0502251
32590;0.0501176;0.0502199
32600;0.0501125;0.0502147
32610;0.0501073;0.0502096
32620;0.050092;0.0502248
32630;0.050097;0.0502401
32640;0.0501021;0.0502349
32650;0.050097;0.0502808
32660;0.0500919;0.0502858
32670;0.0500867;0.0502704
32680;0.0500816;0.0502652
32690;0.0500867;0.05026
32700;0.0500917;0.0502548
32710;0.0500764;0.0502497
32720;0.0500815;0.0502547
32730;0.0500968;0.0502597
32740;0.0500916;0.0502545
32750;0.0501069;0.0502697
32760;0.0501221;0.0502747
32770;0.050117;0.0502797
32780;0.050122;0.0502746
32790;0.0501576;0.0502897
32800;0.0501626;0.0502744
32810;0.0501676;0.0502895
32820;0.0501828;0.0502742
32830;0.0501878;0.0502792
32840;0.0502233;0.0502741
32850;0.0502385;0.050279
32860;0.0502333;0.0503043
32870;0.0502383;0.050289
32880;0.0502534;0.0502737
32890;0.0502686;0.0502787
32900;0.0502634;0.0502837
32910;0.0502583;0.0502887
32920;0.0502531;0.0502734
32930;0.0502379;0.0502581
32940;0.0502327;0.0502631
32950;0.0502276;0.0502681
32960;0.0502528;0.0502832
32970;0.0502679;0.0502881
32980;0.0502527;0.0502729
32990;0.0502476;0.0502577
33000;0.0502424;0.0502525
33010;0.0502373;0.0502373
33020;0.0502322;0.0502423
33030;0.0502372;0.0502372
33040;0.050232;0.0502522
33050;0.0502168;0.0502471
33060;0.0502017;0.0502823
33070;0.0502167;0.0502671
33080;0.0502015;0.0502519
33090;0.0502166;0.0502569
33100;0.0502115;0.0502518
33110;0.0501963;0.0502366
33120;0.0502114;0.0502315
33130;0.0501962;0.0502566
33140;0.0502012;0.0502414
33150;0.0501961;0.0502363
33160;0.0501809;0.0502413
33170;0.0501859;0.0502563
33180;0.0501909;0.0502612
33190;0.0501858;0.0502661
33200;0.0502008;0.0503012
33210;0.0501957;0.0502961
33220;0.0502007;0.050301
33230;0.0502056;0.0502959
33240;0.0502106;0.0502908
33250;0.0502155;0.0502957
33260;0.0502004;0.0502906
33270;0.0502054;0.0502755
33280;0.0502103;0.0503005
33290;0.0502053;0.0502954
33300;0.0502102;0.0502903
33310;0.0502051;0.0503352
33320;0.0502101;0.0503601
33330;0.050225;0.050355
33340;0.05023;0.0503599
33350;0.0502149;0.0503548
33360;0.0502198;0.0503497
33370;0.0502048;0.0503646
33380;0.0502097;0.0503495
33390;0.0502146;0.0503344
33400;0.0502196;0.0503293
33410;0.0502145;0.0503243
33420;0.0501995;0.0503291
33430;0.0502044;0.0503639
33440;0.0502093;0.0503589
33450;0.0502043;0.0503538
33460;0.0502092;0.0503387
33470;0.0501942;0.0503535
33480;0.0501892;0.0503485
33490;0.0501841;0.0503434
33500;0.0501791;0.0503284
33510;0.0501741;0.0503332
33520;0.050179;0.0503282
33530;0.0501839;0.0503231
33540;0.0501789;0.050328
33550;0.0501838;0.0503229
33560;0.0502086;0.0503476
33570;0.0502135;0.0503426
33580;0.0502184;0.0503276
33590;0.0502134;0.0503126
33600;0.0502183;0.0503075
33610;0.0502231;0.0502926
33620;0.0502082;0.0502776
33630;0.0502329;0.0502627
33640;0.0502279;0.0502576
33650;0.0502229;0.0502625
33660;0.0502179;0.0502476
33670;0.050203;0.0502425
33680;0.0501979;0.0502474
33690;0.0502127;0.0502523
33700;0.0502077;0.0502473
33710;0.0502126;0.0502423
33720;0.0502471;0.0502471
33730;0.050252;0.0502421
33740;0.050247;0.050247
33750;0.0502518;0.0502518
33760;0.050237;0.0502468
33770;0.050232;0.050232
33780;0.0502566;0.0502171
33790;0.0502516;0.050222
33800;0.0502663;0.050217
33810;0.0502613;0.0502218
33820;0.0502957;0.0502168
33830;0.0502907;0.0502316
33840;0.0502955;0.0502266
33850;0.0502905;0.0502117
33860;0.0502855;0.0501969
33870;0.0502903;0.0502116
33880;0.0502853;0.0502165
33890;0.0502705;0.0502213
33900;0.0502753;0.0502556
33910;0.0502703;0.0502507
33920;0.0502752;0.0502359
33930;0.0502996;0.0502309
33940;0.0502946;0.0502357
33950;0.0502896;0.0502307
33960;0.0502945;0.0502356
33970;0.0502993;0.0502306
33980;0.0503139;0.0502158
33990;0.0502991;0.0502207
34000;0.0502941;0.0502353
34010;0.0502989;0.0502303
34020;0.0503037;0.0502156
34030;0.0502988;0.0502106
34040;0.0503036;0.0502056
34050;0.0502986;0.0502105
34060;0.0502838;0.0502251
34070;0.0503082;0.0502201
34080;0.0502934;0.0502054
34090;0.0502982;0.0501907
34100;0.0502933;0.0501857
34110;0.0502981;0.0501808
34120;0.0503029;0.0501758
34130;0.0503076;0.0501611
34140;0.0502929;0.0501562
34150;0.0502977;0.0501415
34160;0.050322;0.0501561
34170;0.0503268;0.0501414
34180;0.0503413;0.0501463
34190;0.0503656;0.0501511
34200;0.0503801;0.0501559
34210;0.0503654;0.0501608
34220;0.0503507;0.0501461
34230;0.0503457;0.0501509
34240;0.0503407;0.050146
34250;0.0503552;0.0501411
34260;0.0503405;0.0501362
34270;0.0503258;0.050141
34280;0.0503209;0.0501459
34290;0.0503159;0.0501507
34300;0.0503013;0.0501361
34310;0.0503157;0.0501603
34320;0.0503011;0.0501457
34330;0.0502961;0.0501505
34340;0.0503009;0.0501456
34350;0.0502863;0.0501504
34360;0.0502813;0.0501455
34370;0.0502667;0.0501406
34380;0.0502521;0.0501648
34390;0.0502569;0.0501502
34400;0.0502519;0.0501357
34410;0.050247;0.0501308
34420;0.0502905;0.0501356
34430;0.050305;0.050121
34440;0.0503097;0.0501258
34450;0.0503048;0.0501306
34460;0.0502999;0.0501258
34470;0.0503336;0.0501306
34480;0.0503384;0.0501257
34490;0.0503528;0.0501111
34500;0.0503575;0.0501159
34510;0.0503622;0.0501014
34520;0.0503669;0.0500869
34530;0.050362;0.0500917
34540;0.0503571;0.0500965
34550;0.0503714;0.050082
34560;0.0503569;0.0500772
34570;0.0503519;0.0500723
34580;0.050347;0.0500771
34590;0.0503421;0.0500819
34600;0.0503468;0.0500771
34610;0.0503612;0.0500722
34620;0.0503755;0.0500674
34630;0.0503802;0.0500626
34640;0.0503657;0.0500577
34650;0.0503511;0.0500625
34660;0.0503366;0.0500481
34670;0.0503317;0.0500337
34680;0.0503556;0.0500192
34690;0.0503411;0.0500432
34700;0.0503458;0.0500576
34710;0.0503409;0.050072
34720;0.0503552;0.0500576
34730;0.0503599;0.0500624
34740;0.050355;0.050048
34750;0.0503597;0.0500528
34760;0.0503452;0.0500479
34770;0.0503403;0.0500431
34780;0.0503354;0.0500383
34790;0.0503593;0.0500335
34800;0.0503544;0.0500192
34810;0.0503687;0.0500239
34820;0.0503638;0.0500191
34830;0.0503685;0.0500144
34840;0.0503731;0.0500096
34850;0.0503778;0.0500143
34860;0.0503825;0.0500287
34870;0.0503776;0.0500335
34880;0.0503823;0.0500287
34890;0.0503869;0.0500334
34900;0.050382;0.0500382
34910;0.0503772;0.0500334
34920;0.0503723;0.0500382
34930;0.0503674;0.0500525
34940;0.0503625;0.0500382
34950;0.0503767;0.0500238
34960;0.0504005;0.0500286
34970;0.0503956;0.0500429
34980;0.0504193;0.0500476
34990;0.050443;0.0500429
35000;0.0504286;0.0500381
35010;0.0504332;0.0500333
35020;0.0504378;0.050019
35030;0.050433;0.0500238
35040;0.0504281;0.050019
35050;0.0504232;0.0500238
35060;0.0504183;0.0500285
35070;0.050404;0.0500333
35080;0.0504086;0.0500285
35090;0.0504037;0.0500427
35100;0.0503894;0.0500285
35110;0.050394;0.0500332
35120;0.0503796;0.050038
35130;0.0503748;0.0500522
35140;0.0503699;0.0500474
35150;0.0503651;0.0500522
35160;0.0503603;0.0500474
35170;0.0503554;0.0500332
35180;0.0503601;0.0500379
35190;0.0503552;0.050071
35200;0.0503693;0.0500758
35210;0.0503739;0.0500805
35220;0.0503691;0.0500662
35230;0.0503643;0.0500804
35240;0.0503594;0.0500662
35250;0.0503452;0.0500804
35260;0.0503309;0.0500851
35270;0.050345;0.0500709
35280;0.050359;0.0500756
35290;0.0503448;0.0500614
35300;0.0503588;0.0500661
35310;0.0503446;0.0500708
35320;0.0503303;0.0500849
35330;0.0503444;0.0500896
35340;0.0503584;0.0500849
35350;0.050363;0.0500707
35360;0.0503488;0.0500566
35370;0.050344;0.0500424
35380;0.0503486;0.0500659
35390;0.0503438;0.0500801
35400;0.0503484;0.0500847
35410;0.0503436;0.05008
35420;0.0503388;0.0500753
35430;0.050334;0.05008
35440;0.0503386;0.0500752
35450;0.0503338;0.0500611
35460;0.0503196;0.0500658
35470;0.0503242;0.0500611
35480;0.0503382;0.0500658
35490;0.0503334;0.0500704
35500;0.0503474;0.0500657
35510;0.0503426;0.0500516
35520;0.0503472;0.0500469
35530;0.0503424;0.0500516
35540;0.050347;0.0500469
35550;0.0503422;0.0500609
35560;0.0503468;0.0500656
35570;0.0503327;0.0500797
35580;0.0503279;0.0500937
35590;0.0503231;0.0501171
35600;0.050309;0.050103
35610;0.0502949;0.0500983
35620;0.0502901;0.0500842
35630;0.0502947;0.0500795
35640;0.0502993;0.0500748
35650;0.0503132;0.0500608
35660;0.0503085;0.0500654
35670;0.0503224;0.0500794
35680;0.0503083;0.0500747
35690;0.0503035;0.0500794
35700;0.0503175;0.0500747
35710;0.0503314;0.05007
35720;0.0503266;0.0500933
35730;0.0503219;0.050098
35740;0.0503171;0.0501026
35750;0.050303;0.0501352
35760;0.050289;0.0501212
35770;0.0502935;0.0501165
35780;0.0502888;0.0501397
35790;0.0502934;0.0501257
35800;0.050298;0.0501397
35810;0.0502839;0.0501443
35820;0.0502699;0.0501396
35830;0.0502838;0.0501442
35840;0.050279;0.0501395
35850;0.0502836;0.0501255
35860;0.0502882;0.0501301
35870;0.0502927;0.0501162
35880;0.0502973;0.0501208
35890;0.0502926;0.0501068
35900;0.0502971;0.0501021
35910;0.0502831;0.0501253
35920;0.0502784;0.0501114
35930;0.0503015;0.0501067
35940;0.0502968;0.050102
35950;0.0502828;0.0500974
35960;0.0502781;0.0500927
35970;0.0502919;0.0501066
35980;0.0502779;0.0501019
35990;0.0502825;0.0500972
36000;0.050287;0.0501018
36010;0.0502731;0.0501065
36020;0.0502684;0.050111
36030;0.0502729;0.0501156
36040;0.0502682;0.050111
36050;0.0502635;0.0501063
36060;0.0502588;0.0501109
36070;0.0502634;0.0501063
36080;0.0502679;0.0501016
36090;0.050254;0.050097
36100;0.0502585;0.0501016
36110;0.0502631;0.0500877
36120;0.0502584;0.0500923
36130;0.0502629;0.0500876
36140;0.0502767;0.050083
36150;0.0502628;0.0500692
36160;0.0502581;0.0500553
36170;0.0502626;0.0500599
36180;0.050258;0.0500461
36190;0.0502533;0.0500507
36200;0.0502394;0.050046
36210;0.0502439;0.0500322
36220;0.0502301;0.0500184
36230;0.0502254;0.050023
36240;0.0502483;0.0500092
36250;0.0502529;0.0500138
36260;0.0502482;0.0500092
36270;0.0502435;0.050023
36280;0.0502389;0.0500184
36290;0.050225;0.0500138
36300;0.0502388;0.05
36310;0.0502341;0.0500046
36320;0.0502203;0.0500092
36330;0.0502064;0.0500046
36340;0.0502018;0.0500092
36350;0.050188;0.0500138
36360;0.0501834;0.0500092
36370;0.0501787;0.0500046
36380;0.0501833;0.05
36390;0.0501786;0.0499863
36400;0.0501923;0.0499817
36410;0.0501785;0.0499954
36420;0.0501831;0.0499817
36430;0.0501784;0.0499771
36440;0.0501738;0.0499817
36450;0.0501692;0.0499863
36460;0.0501554;0.0499909
36470;0.0501417;0.0499954
36480;0.0501462;0.0499817
36490;0.0501507;0.0499863
36500;0.0501461;0.0499909
36510;0.0501506;0.0499954
36520;0.0501552;0.05
36530;0.0501597;0.0499954
36540;0.0501642;0.05
36550;0.0501687;0.0500046
36560;0.0501641;0.0500091
36570;0.0501686;0.0499954
36580;0.050164;0.0499909
36590;0.0501503;0.0499772
36600;0.0501639;0.0499727
36610;0.0501775;0.0499772
36620;0.0501821;0.0499818
36630;0.0501866;0.0499773
36640;0.0501729;0.0499818
36650;0.0501683;0.0499682
36660;0.0501637;0.0499636
36670;0.05015;0.04995
36680;0.0501363;0.0499455
36690;0.0501317;0.04995
36700;0.0501362;0.0499546
36710;0.0501407;0.0499591
36720;0.0501271;0.0499455
36730;0.0501407;0.0499501
36740;0.0501361;0.0499546
36750;0.0501315;0.049941
36760;0.050136;0.0499365
36770;0.0501314;0.0499501
36780;0.050145;0.0499547
36790;0.0501676;0.0499683
36800;0.0501902;0.0499909
36810;0.0501766;0.0499864
36820;0.0501811;0.0499909
36830;0.0501946;0.0499955
36840;0.0502081;0.050009
36850;0.0501945;0.0500045
36860;0.0501989;0.0500181
36870;0.0502034;0.0500045
36880;0.050226;0.049991
36890;0.0502395;0.0500045
36900;0.0502258;0.05
36910;0.0502393;0.0499865
36920;0.0502257;0.0499819
36930;0.0502392;0.0499774
36940;0.0502256;0.0499639
36950;0.050221;0.0499504
36960;0.0502165;0.0499369
36970;0.0502119;0.0499234
36980;0.0502163;0.0499099
36990;0.0502208;0.0499144
37000;0.0502072;0.0499189
37010;0.0502026;0.0499144
37020;0.0501891;0.04991
37030;0.0501755;0.0498965
37040;0.050189;0.04991
37050;0.0501844;0.0499055
37060;0.0501709;0.0498921
37070;0.0501843;0.0499146
37080;0.0501708;0.0499281
37090;0.0501663;0.0499236
37100;0.0501617;0.0499102
37110;0.0501482;0.0499147
37120;0.0501437;0.0499102
37130;0.0501481;0.0498968
37140;0.0501346;0.0499102
37150;0.0501301;0.0498968
37160;0.0501346;0.0499013
37170;0.050139;0.0498879
37180;0.0501345;0.0498924
37190;0.05013;0.049888
37200;0.0501434;0.0498746
37210;0.0501657;0.0498791
37220;0.0501612;0.0498746
37230;0.0501567;0.0498702
37240;0.050179;0.0498747
37250;0.0502013;0.0498792
37260;0.0501968;0.0498926
37270;0.0502012;0.0498793
37280;0.0501967;0.0498659
37290;0.0501922;0.0498614
37300;0.0501877;0.0498481
37310;0.0501742;0.0498526
37320;0.0501786;0.0498482
37330;0.0502009;0.0498348
37340;0.0501875;0.0498482
37350;0.050174;0.0498349
37360;0.0501606;0.0498483
37370;0.0501739;0.0498439
37380;0.0501605;0.0498395
37390;0.0501917;0.049844
37400;0.0502139;0.0498574
37410;0.0502094;0.049853
37420;0.0502049;0.0498397
37430;0.0502093;0.0498442
37440;0.0502137;0.0498308
37450;0.0502003;0.0498264
37460;0.0502047;0.0498131
37470;0.0502002;0.0498087
37480;0.0501957;0.0498043
37490;0.0501823;0.0498177
37500;0.0501778;0.0498133
37510;0.0501911;0.0498089
37520;0.0501777;0.0497957
37530;0.0501821;0.0497913
37540;0.0501687;0.0498047
37550;0.0501553;0.0498003
37560;0.050142;0.049787
37570;0.0501553;0.0497738
37580;0.0501685;0.0497783
37590;0.0501552;0.0497739
37600;0.0501418;0.0497784
37610;0.0501462;0.0497651
37620;0.0501418;0.0497608
37630;0.0501462;0.0497653
37640;0.0501328;0.0497609
37650;0.0501461;0.0497565
37660;0.0501416;0.0497522
37670;0.0501549;0.0497655
37680;0.0501592;0.0497523
37690;0.0501548;0.0497568
37700;0.0501503;0.0497524
37710;0.0501458;0.0497658
37720;0.0501326;0.0497526
